	turn	0	1	2	3	4	5	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21	22	23	24	25	26	27
35	1	0.047433484345674515	0.02603069134056568	0.024522891268134117	0.0251688901335001	0.05827157199382782	0.06256258487701416	0.033098865300416946	0.08646222949028015	0.025017380714416504	0.0278497152030468	0.024677183479070663	0.022639118134975433	0.022878119722008705	0.023784620687365532	0.02545437403023243	0.04304887726902962	0.023255938664078712	0.03470189496874809	0.024908341467380524	0.0235328059643507	0.040283236652612686	0.024806689471006393	0.02675887942314148	0.024155665189027786	0.040211401879787445	0.04485097900032997	0.02422359399497509	0.08941005170345306
36	12	0.04954387620091438	0.027362532913684845	0.024882331490516663	0.026346608996391296	0.06492839753627777	0.06437575817108154	0.03253450244665146	0.07969304919242859	0.0255200807005167	0.0287689920514822	0.025722401216626167	0.022920092567801476	0.023191943764686584	0.024006351828575134	0.026111453771591187	0.03925783187150955	0.023480091243982315	0.034143153578042984	0.025284171104431152	0.023720350116491318	0.0434923879802227	0.025085212662816048	0.02754140831530094	0.024064458906650543	0.03555065020918846	0.04224666580557823	0.024840980768203735	0.08538416028022766
37	11	0.049459394067525864	0.027146050706505775	0.024825457483530045	0.026447167620062828	0.064848892390728	0.06415382027626038	0.03273072838783264	0.08089641481637955	0.025537749752402306	0.028768662363290787	0.025654247030615807	0.02294578030705452	0.023127196356654167	0.02388966828584671	0.02612965740263462	0.038788385689258575	0.02352852001786232	0.03377746418118477	0.025080708786845207	0.023855596780776978	0.043158676475286484	0.02510657347738743	0.027545282617211342	0.02406705729663372	0.03600004315376282	0.04202094301581383	0.024744490161538124	0.08576540648937225
38	14	0.05150911211967468	0.027484962716698647	0.02426079288125038	0.025488698855042458	0.06589913368225098	0.06613872945308685	0.03182070702314377	0.07840647548437119	0.02522382140159607	0.028175368905067444	0.02506735362112522	0.02226889505982399	0.022669270634651184	0.023748207837343216	0.025750596076250076	0.04177924990653992	0.023052586242556572	0.035887088626623154	0.025259966030716896	0.02326265163719654	0.04521002247929573	0.024696990847587585	0.027310434728860855	0.02370183728635311	0.03403365984559059	0.0416550450026989	0.02459479495882988	0.08564355969429016
39	13	0.05028996616601944	0.027590984478592873	0.02422521449625492	0.02537141740322113	0.0661611557006836	0.06535061448812485	0.032286450266838074	0.08009706437587738	0.025297610089182854	0.02841334417462349	0.02489888295531273	0.022305818274617195	0.022739281877875328	0.023611018434166908	0.025732766836881638	0.03958289697766304	0.023163357749581337	0.034809403121471405	0.025450430810451508	0.0234689824283123	0.043713152408599854	0.024845821782946587	0.02738785929977894	0.023738563060760498	0.03515200316905975	0.04439554363489151	0.02452206239104271	0.0853983536362648
40	18	0.052113380283117294	0.027821533381938934	0.023088455200195312	0.02395150251686573	0.06645398586988449	0.06901928037405014	0.030542874708771706	0.07570567727088928	0.024626851081848145	0.027017682790756226	0.024217471480369568	0.02116290293633938	0.021762216463685036	0.02360002137720585	0.02455802634358406	0.048715926706790924	0.022306399419903755	0.03936224430799484	0.025519289076328278	0.022147109732031822	0.04705803841352463	0.023710574954748154	0.026536190882325172	0.022872868925333023	0.033067118376493454	0.04257657006382942	0.023685961961746216	0.08679992705583572
41	31	0.050473835319280624	0.027230501174926758	0.024665767326951027	0.02607005089521408	0.06545143574476242	0.06563080847263336	0.03205050528049469	0.07862522453069687	0.025431906804442406	0.028290623798966408	0.025494618341326714	0.022624777629971504	0.022964760661125183	0.023959733545780182	0.025823595002293587	0.041972801089286804	0.02327205240726471	0.03533485159277916	0.025186022743582726	0.023457732051610947	0.044885747134685516	0.02482723817229271	0.027217647060751915	0.02376580610871315	0.03439684957265854	0.04031273350119591	0.02453710325062275	0.08604530245065689
42	14	0.051477573812007904	0.02724240906536579	0.02432538941502571	0.02589019387960434	0.06629578024148941	0.06517278403043747	0.032405171543359756	0.08051898330450058	0.025463448837399483	0.028500471264123917	0.025154326111078262	0.02254890650510788	0.022750599309802055	0.0236229058355093	0.025918738916516304	0.039329517632722855	0.023337354883551598	0.034641657024621964	0.024976221844553947	0.023838285356760025	0.044419389218091965	0.024948500096797943	0.027554046362638474	0.023907344788312912	0.034852270036935806	0.040726203471422195	0.024612849578261375	0.08556871116161346
43	17	0.04938859865069389	0.027002161368727684	0.024957120418548584	0.026641709730029106	0.06493225693702698	0.06476592272520065	0.03245700150728226	0.07994254678487778	0.025495456531643867	0.02861066907644272	0.026028042659163475	0.022913094609975815	0.023248005658388138	0.023910460993647575	0.0260003674775362	0.039708297699689865	0.023479072377085686	0.03390542417764664	0.025025226175785065	0.023493226617574692	0.04354441538453102	0.024893902242183685	0.02730594202876091	0.023923028260469437	0.03560395538806915	0.04140724986791611	0.024762088432908058	0.08665468543767929
44	4	0.04768047109246254	0.026878641918301582	0.024892061948776245	0.026036452502012253	0.06260386854410172	0.06248617544770241	0.03332413733005524	0.0842360332608223	0.025479517877101898	0.029026135802268982	0.025108128786087036	0.02302876114845276	0.02316877618432045	0.023883137851953506	0.026220614090561867	0.03716595098376274	0.0235571451485157	0.03296215459704399	0.025205617770552635	0.024197300896048546	0.04045487567782402	0.025350194424390793	0.02755488082766533	0.02435791678726673	0.03849324584007263	0.0457763597369194	0.02483813837170601	0.08603327721357346
45	9	0.048376694321632385	0.02746671810746193	0.024936780333518982	0.026299763470888138	0.06366191804409027	0.06317953765392303	0.03294819965958595	0.08110854029655457	0.025453943759202957	0.029199130833148956	0.025545869022607803	0.02302110381424427	0.023201506584882736	0.02396983467042446	0.026302460581064224	0.03768688440322876	0.023407835513353348	0.03338988497853279	0.02537352219223976	0.023684466257691383	0.04183381423354149	0.025186795741319656	0.027802862226963043	0.024210814386606216	0.03717506304383278	0.04561920836567879	0.024935899302363396	0.08502086997032166
46	7	0.04941817373037338	0.02726054936647415	0.024714114144444466	0.02623162791132927	0.06440162658691406	0.06359510868787766	0.032960616052150726	0.08182765543460846	0.02551455609500408	0.02895987406373024	0.025308964774012566	0.022916503250598907	0.023058880120515823	0.023836223408579826	0.026218902319669724	0.037714336067438126	0.023477157577872276	0.03360859677195549	0.025190742686390877	0.02396749146282673	0.04237499088048935	0.025247106328606606	0.02766951359808445	0.02419290505349636	0.03654399514198303	0.04356011375784874	0.024820037186145782	0.08540963381528854
47	20	0.04958028346300125	0.027315767481923103	0.024682052433490753	0.02595389261841774	0.06500975787639618	0.06465334445238113	0.03256284445524216	0.08043670654296875	0.025529196485877037	0.02848544716835022	0.025385096669197083	0.022670522332191467	0.023125790059566498	0.02387559413909912	0.026026446372270584	0.03905768692493439	0.023430805653333664	0.03425762429833412	0.025534238666296005	0.023699846118688583	0.04319057613611221	0.025133542716503143	0.027365848422050476	0.024010054767131805	0.0354032889008522	0.043004754930734634	0.024783404543995857	0.08583569526672363
48	22	0.054412953555583954	0.02752109430730343	0.02378227934241295	0.025148574262857437	0.06771804392337799	0.06722365319728851	0.03132915124297142	0.07763227075338364	0.025225205346941948	0.027583066374063492	0.02465132810175419	0.022041412070393562	0.02221868932247162	0.0236226636916399	0.02529117465019226	0.04449750855565071	0.022961361333727837	0.03731781244277954	0.024839594960212708	0.02344825491309166	0.04783819988369942	0.024432452395558357	0.027206534519791603	0.023427460342645645	0.032406341284513474	0.03655542433261871	0.024054676294326782	0.08561272919178009
49	6	0.04864613711833954	0.02674929052591324	0.02466060034930706	0.025656579062342644	0.061856459826231	0.06356095522642136	0.032731156796216965	0.08338287472724915	0.025352278724312782	0.028293510898947716	0.025014810264110565	0.022783879190683365	0.022997483611106873	0.023961063474416733	0.025827037170529366	0.04049908369779587	0.023396899923682213	0.034368764609098434	0.02540484257042408	0.02384123019874096	0.04180613532662392	0.02506137825548649	0.027170129120349884	0.024186866357922554	0.03752204403281212	0.043381866067647934	0.024605726823210716	0.08728097379207611
50	28	0.054284993559122086	0.027499087154865265	0.023903148248791695	0.02465372160077095	0.06520061194896698	0.06825118511915207	0.03015707992017269	0.07426530122756958	0.025083143264055252	0.026849301531910896	0.024521932005882263	0.021991200745105743	0.022295361384749413	0.024310564622282982	0.024815024808049202	0.05122023820877075	0.022755835205316544	0.039894185960292816	0.025236761197447777	0.022948335856199265	0.04930683970451355	0.02414645254611969	0.02655973844230175	0.023290952667593956	0.03145098313689232	0.035034555941820145	0.02389221452176571	0.08618132025003433
51	8	0.048764050006866455	0.027449417859315872	0.02491229586303234	0.02622195892035961	0.06388551741838455	0.06342264264822006	0.0329139269888401	0.0809299647808075	0.02549624629318714	0.02905861660838127	0.025492709130048752	0.02294258587062359	0.023229878395795822	0.023967195302248	0.026307014748454094	0.03777472674846649	0.02345018833875656	0.033558592200279236	0.025415467098355293	0.02373460680246353	0.042095497250556946	0.02525545097887516	0.027710873633623123	0.02419084496796131	0.036715198308229446	0.04502704739570618	0.02496223710477352	0.08511525392532349
52	39	0.05051130801439285	0.027496611699461937	0.02447330765426159	0.025630705058574677	0.06513696163892746	0.06538483500480652	0.03206358104944229	0.07874193042516708	0.025354763492941856	0.028254352509975433	0.025254884734749794	0.022478098049759865	0.022902581840753555	0.0239221453666687	0.025766657665371895	0.04160337522625923	0.023241301998496056	0.03552763909101486	0.025438090786337852	0.023470716550946236	0.0444444864988327	0.024863004684448242	0.027330586686730385	0.023843122646212578	0.03478378430008888	0.041984714567661285	0.02463487721979618	0.08546151220798492
53	1	0.04729607701301575	0.025965984910726547	0.024528661742806435	0.02516539953649044	0.05811149999499321	0.06240573152899742	0.03319026529788971	0.08689545840024948	0.025019725784659386	0.02785506471991539	0.02466949075460434	0.022648444399237633	0.022888273000717163	0.023757336661219597	0.025463758036494255	0.04279601573944092	0.023266460746526718	0.03454012796282768	0.024900123476982117	0.02354576624929905	0.04002859815955162	0.0248227771371603	0.02675768733024597	0.0241700392216444	0.04045065864920616	0.04508589208126068	0.02422212064266205	0.08955256640911102
